X1,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.Age,Answer.Education,Answer.Gender,Answer.Income,Answer.Party,Answer.Politics,Answer.comments,Answer.ethnic,Answer.origin,Approve,Reject,invite
159,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3TAYZSBPLL8L2V8AFBNOMKJQW972SV,A23IQR52CLOC8D,Submitted,Fri May 15 08:36:32 PDT 2015,Fri May 15 08:36:56 PDT 2015,Mon May 18 08:36:56 PDT 2015,NA,NA,NA,24,100% (1/1),0% (0/0),0% (0/0),28,"Some college, no degree",Male,4,Democrat,2,NA,african,us,NA,NA,0
160,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3R2PKQ87NW8MFL97KHCUXRR1TGMIMA,A23SGBJULXN5DO,Submitted,Fri May 15 08:46:40 PDT 2015,Fri May 15 08:47:09 PDT 2015,Mon May 18 08:47:09 PDT 2015,NA,NA,NA,29,0% (0/0),0% (0/0),0% (0/0),23,Bachelors degree,Male,4,Republican,7,NA,european,us,NA,NA,1
161,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3N1FSUEFL50P3K4FMZBNK0UOFKTD48,A2416IYI3FQMAG,Submitted,Fri May 15 08:40:59 PDT 2015,Fri May 15 08:41:29 PDT 2015,Mon May 18 08:41:29 PDT 2015,NA,NA,NA,30,0% (0/0),0% (0/0),0% (0/0),23,"Some college, no degree",Female,1,Democrat,1,NA,european,us,NA,NA,1
162,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3NL0RFNU0FNXHQAPEGXAODPEZTF4K1,A248LF7KKHXZ14,Approved,Fri May 15 05:47:43 PDT 2015,Fri May 15 05:54:19 PDT 2015,Mon May 18 05:54:19 PDT 2015,2015-05-18 12:58:14 UTC,NA,NA,396,100% (5/5),100% (1/1),100% (1/1),34,Bachelors degree,Female,8,Democrat,2,NA,european,us,NA,NA,0
163,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,39GAF6DQWR0U527IQ2SFSOTS37M1VH,A248P03SBIGVNH,Submitted,Fri May 15 08:06:34 PDT 2015,Fri May 15 08:07:07 PDT 2015,Mon May 18 08:07:07 PDT 2015,NA,NA,NA,33,100% (6/6),100% (1/1),0% (0/0),24,"Some college, no degree",Female,2,Democrat,2,NA,european|other,us,NA,NA,1
164,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3BF51CHDTVAPGCRGPU7BZIJ9Q0U0HC,A248TO3PTV0K5P,Approved,Fri May 15 05:31:56 PDT 2015,Fri May 15 05:32:33 PDT 2015,Mon May 18 05:32:33 PDT 2015,2015-05-18 12:33:11 UTC,NA,NA,37,100% (9/9),100% (1/1),100% (1/1),31,"Some college, no degree",Female,4,Republican,6,NA,hispanic,us,NA,NA,1
165,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,36DSNE9QZ5Y6AZEPFFC71WV61VQJO2,A257UIPAZR9NTN,Submitted,Fri May 15 09:02:17 PDT 2015,Fri May 15 09:03:55 PDT 2015,Mon May 18 09:03:55 PDT 2015,NA,NA,NA,98,100% (6/6),0% (0/0),0% (0/0),26,"Graduate degree (Masters, Doctorate, etc.)",Male,NA,Independent,4,NA,asian,kr,NA,NA,0
166,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3E337GFOL98E1COC6URRPU3LJT3NGM,A25R2OI9L2Q1OW,Submitted,Fri May 15 08:38:29 PDT 2015,Fri May 15 08:40:45 PDT 2015,Mon May 18 08:40:45 PDT 2015,NA,NA,NA,136,0% (0/0),0% (0/0),0% (0/0),42,Bachelors degree,Male,4,Democrat,2,"Thanks and either way, good luck with your project.",hispanic,us,NA,NA,0
167,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3SITXWYCNV9NMPU5SEMMML3M5UMXB0,A25XF7JNDKL995,Submitted,Fri May 15 08:56:32 PDT 2015,Fri May 15 08:57:23 PDT 2015,Mon May 18 08:57:23 PDT 2015,NA,NA,NA,51,100% (1/1),0% (0/0),0% (0/0),54,"Graduate degree (Masters, Doctorate, etc.)",Female,2,Independent,5,NA,european,us,NA,NA,1
168,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3FTYUGLFSUL7Z38F04UXPS02FGLD5A,A2619G7UPRW1XQ,Approved,Fri May 15 07:34:40 PDT 2015,Fri May 15 07:35:30 PDT 2015,Mon May 18 07:35:30 PDT 2015,2015-05-18 14:38:17 UTC,NA,NA,50,100% (1/1),100% (1/1),100% (1/1),25,Associates degree,Female,2,Democrat,4,NA,african|european,us,NA,NA,1
169,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3OVHNO1VE6156HS47S1DEW7XGFXZD7,A26L7403RHRQP8,Submitted,Fri May 15 09:22:29 PDT 2015,Fri May 15 09:22:53 PDT 2015,Mon May 18 09:22:53 PDT 2015,NA,NA,NA,24,0% (0/0),0% (0/0),0% (0/0),23,Associates degree,Female,2,Democrat,2,NA,european,us,NA,NA,0
170,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3BXQMRHWKZYROC47EY18GUFCNB0MUD,A27GZN1JOOIAUW,Approved,Fri May 15 06:22:01 PDT 2015,Fri May 15 06:22:34 PDT 2015,Mon May 18 06:22:34 PDT 2015,2015-05-18 13:23:18 UTC,NA,NA,33,100% (3/3),100% (1/1),100% (1/1),26,Bachelors degree,Male,2,Democrat,3,NA,asian,in,NA,NA,0
171,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3IQ1VMJRYTKS2J7FJKGCB7XYG9AA9Z,A27OFCQG73Z4UF,Submitted,Fri May 15 08:35:34 PDT 2015,Fri May 15 08:36:44 PDT 2015,Mon May 18 08:36:44 PDT 2015,NA,NA,NA,70,0% (0/0),0% (0/0),0% (0/0),36,Bachelors degree,Female,4,Democrat,3,NA,european,us,NA,NA,0
172,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3N2BF7Y2VQUMJQYNEZU9XFQMT3WMHA,A27PVIL93ZMY46,Approved,Fri May 15 05:57:19 PDT 2015,Fri May 15 05:57:55 PDT 2015,Mon May 18 05:57:55 PDT 2015,2015-05-18 12:58:15 UTC,NA,NA,36,100% (8/8),100% (1/1),100% (1/1),35,Some High School,Female,2,Democrat,3,NA,european,us,NA,NA,0
173,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3SB4CE2TJVVI3FPDM0MQRAJGNCQAX7,A29X1A8AF3TUQP,Approved,Fri May 15 05:53:12 PDT 2015,Fri May 15 05:54:44 PDT 2015,Mon May 18 05:54:44 PDT 2015,2015-05-18 12:58:14 UTC,NA,NA,92,100% (4/4),100% (1/1),100% (1/1),39,Bachelors degree,Female,1,Democrat,3,I think this nice survey,asian,in,NA,NA,0
174,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3IFS6Q0HJIJPDGMC4E8G90Q7L5RSIJ,A2AAY4VT9L71SY,Approved,Fri May 15 05:30:56 PDT 2015,Fri May 15 05:31:25 PDT 2015,Mon May 18 05:31:25 PDT 2015,2015-05-18 12:33:11 UTC,NA,NA,29,100% (5/5),100% (1/1),100% (1/1),29,"Some college, no degree",Male,3,Independent,4,NA,european,us,NA,NA,1
175,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,31LM9EDVOLSOSEEDE0CUM7V1BLLNJR,A2AXP68AJJ3B94,Submitted,Fri May 15 09:20:08 PDT 2015,Fri May 15 09:20:35 PDT 2015,Mon May 18 09:20:35 PDT 2015,NA,NA,NA,27,0% (0/0),0% (0/0),0% (0/0),23,Bachelors degree,Male,3,Independent,3,NA,european,us,NA,NA,1
176,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3PS7W85Z8Z2XHF6OPK7T6CNQ4YW9TK,A2AZMTZISHIX2C,Submitted,Fri May 15 09:24:29 PDT 2015,Fri May 15 09:25:12 PDT 2015,Mon May 18 09:25:12 PDT 2015,NA,NA,NA,43,0% (0/0),0% (0/0),0% (0/0),24,Bachelors degree,Male,1,Democrat,3,no,european,us,NA,NA,0
177,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,32Q90QCQ1SLF9S7I3M9NXZ15CIKEKS,A2BERSBTHBGR6E,Submitted,Fri May 15 09:00:16 PDT 2015,Fri May 15 09:00:34 PDT 2015,Mon May 18 09:00:34 PDT 2015,NA,NA,NA,18,100% (4/4),0% (0/0),0% (0/0),28,Bachelors degree,Female,5,Democrat,1,NA,european,us,NA,NA,0
178,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3TPZPLC3M0CDALO1RUXZAPJ7F443PX,A2BFMVNV45DHCY,Submitted,Fri May 15 10:03:52 PDT 2015,Fri May 15 10:04:42 PDT 2015,Mon May 18 10:04:42 PDT 2015,NA,NA,NA,50,100% (1/1),0% (0/0),0% (0/0),29,Bachelors degree,Male,3,Democrat,3,NA,african,us,NA,NA,1
179,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3SKEMFQBZ35Y0RXRQJNN5P5J1F98KA,A2BKDV4MZKLJSB,Approved,Fri May 15 05:38:45 PDT 2015,Fri May 15 05:39:30 PDT 2015,Mon May 18 05:39:30 PDT 2015,2015-05-18 12:43:13 UTC,NA,NA,45,100% (1/1),100% (1/1),100% (1/1),48,"Some college, no degree",Female,6,Democrat,3,No.  Thank you.,european,us,NA,NA,0
180,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3Z7EFSHGN9E6WUMB6EIHX594NFICXI,A2BLQ1GVEHJR8T,Approved,Fri May 15 07:19:34 PDT 2015,Fri May 15 07:20:20 PDT 2015,Mon May 18 07:20:20 PDT 2015,2015-05-18 14:23:17 UTC,NA,NA,46,100% (4/4),100% (1/1),100% (1/1),61,Bachelors degree,Female,2,Independent,2,NA,european,us,NA,NA,0
181,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3907X2AHF05OP3SINUJURFEF9PX2PC,A2BM4OQ4QLFF8I,Approved,Fri May 15 07:36:43 PDT 2015,Fri May 15 07:37:11 PDT 2015,Mon May 18 07:37:11 PDT 2015,2015-05-18 14:38:17 UTC,NA,NA,28,100% (4/4),100% (1/1),100% (1/1),26,Bachelors degree,Female,1,Independent,1,NA,african|european|hispanic,us,NA,NA,0
182,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3NKQQ8O39Y5OKIYU1525X4SIEXIUDD,A2BPBFN87X32NO,Submitted,Fri May 15 09:27:24 PDT 2015,Fri May 15 09:27:47 PDT 2015,Mon May 18 09:27:47 PDT 2015,NA,NA,NA,23,100% (8/8),0% (0/0),0% (0/0),25,Bachelors degree,Female,5,Independent,1,NA,european,us,NA,NA,0
183,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3UNH76FOCS585LOCOZYXJFLPJZKMYK,A2BQ9UA0LIKZQ3,Submitted,Fri May 15 09:11:46 PDT 2015,Fri May 15 09:12:09 PDT 2015,Mon May 18 09:12:09 PDT 2015,NA,NA,NA,23,100% (1/1),0% (0/0),0% (0/0),23,Bachelors degree,Male,3,Independent,3,NA,european,us,NA,NA,0
184,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3QY7M81QH7MU0DS8GEVHRP9OQWI7K3,A2BXJ69ECQZVSS,Submitted,Fri May 15 09:24:59 PDT 2015,Fri May 15 09:25:41 PDT 2015,Mon May 18 09:25:41 PDT 2015,NA,NA,NA,42,100% (7/7),0% (0/0),0% (0/0),36,Associates degree,Female,2,No,1,NA,european,us,NA,NA,0
185,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,39ASUFLU6X7LTS6P25OCNT978R0EXI,A2BY0VN8U1YQYR,Submitted,Fri May 15 09:19:29 PDT 2015,Fri May 15 09:20:02 PDT 2015,Mon May 18 09:20:02 PDT 2015,NA,NA,NA,33,0% (0/0),0% (0/0),0% (0/0),32,"Graduate degree (Masters, Doctorate, etc.)",Female,3,Democrat,2,NA,european,us,NA,NA,1
186,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3YZ8UPK3VTMEFQSG197UDYA0TXRUCY,A2CEXG9VDKI9NP,Approved,Fri May 15 05:33:41 PDT 2015,Fri May 15 05:34:10 PDT 2015,Mon May 18 05:34:10 PDT 2015,2015-05-18 12:38:14 UTC,NA,NA,29,100% (4/4),100% (1/1),100% (1/1),29,"Some college, no degree",Female,2,Independent,2,NA,european,us,NA,NA,0
187,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3WYP994K17R6GI3K1JRGUJO3TZ66YV,A2CJY4787IR70K,Submitted,Fri May 15 09:28:20 PDT 2015,Fri May 15 09:28:50 PDT 2015,Mon May 18 09:28:50 PDT 2015,NA,NA,NA,30,100% (1/1),0% (0/0),0% (0/0),34,"Some college, no degree",Female,1,Democrat,2,NA,european,us,NA,NA,0
188,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3M81GAB8A0J3DSTT60RUSD7T8S1BQL,A2CNXQG6YYHTDF,Submitted,Fri May 15 09:41:51 PDT 2015,Fri May 15 09:42:34 PDT 2015,Mon May 18 09:42:34 PDT 2015,NA,NA,NA,43,0% (0/0),0% (0/0),0% (0/0),49,"Some college, no degree",Male,7,Independent,4,NA,european,pl,NA,NA,0
189,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3C6FJU71TQTRITTLX1PJAP2JWLJUYG,A2CS48CU9FUM4A,Approved,Fri May 15 07:36:30 PDT 2015,Fri May 15 07:37:19 PDT 2015,Mon May 18 07:37:19 PDT 2015,2015-05-18 14:38:17 UTC,NA,NA,49,100% (14/14),100% (1/1),100% (1/1),35,"Graduate degree (Masters, Doctorate, etc.)",Male,1,Democrat,2,na,asian,in,NA,NA,0
190,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3DPNQGW4LLFQIBP0CC39EUKWYYX640,A2CSV75E3JT58Y,Approved,Fri May 15 06:13:50 PDT 2015,Fri May 15 06:14:28 PDT 2015,Mon May 18 06:14:28 PDT 2015,2015-05-18 13:18:24 UTC,NA,NA,38,100% (10/10),100% (1/1),100% (1/1),46,Bachelors degree,Male,4,Democrat,4,NA,european,us,NA,NA,1
191,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,386CSBG1OZMX7GCYA9AMHXL1UQOQ6B,A2DBQ3WRHICY9P,Submitted,Fri May 15 09:12:31 PDT 2015,Fri May 15 09:13:04 PDT 2015,Mon May 18 09:13:04 PDT 2015,NA,NA,NA,33,0% (0/0),0% (0/0),0% (0/0),20,"Some college, no degree",Female,6,Independent,4,NA,european,us,NA,NA,1
192,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3SKRO2GZ71RGPRD6RYE8QFIBN941KK,A2EEUQ0YY2XIU,Approved,Fri May 15 05:38:08 PDT 2015,Fri May 15 05:38:32 PDT 2015,Mon May 18 05:38:32 PDT 2015,2015-05-18 12:43:13 UTC,NA,NA,24,97% (31/32),100% (2/2),100% (1/1),43,"Some college, no degree",Male,5,Democrat,3,No.,other,us,NA,NA,0
193,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3CN4LGXD5XOS1VZ6IVY1XL4PX8X4Y5,A2ESLPPAJN4JYN,Submitted,Fri May 15 07:50:40 PDT 2015,Fri May 15 07:51:05 PDT 2015,Mon May 18 07:51:05 PDT 2015,NA,NA,NA,25,100% (1/1),0% (0/0),0% (0/0),30,Bachelors degree,Female,3,Independent,3,None,european|hispanic,us,NA,NA,0
194,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3YOH7BII097WB3T4YCYXX3PRCDBKVS,A2EZNZ6X58RTNR,Approved,Fri May 15 05:43:10 PDT 2015,Fri May 15 05:44:20 PDT 2015,Mon May 18 05:44:20 PDT 2015,2015-05-18 12:48:15 UTC,NA,NA,70,100% (6/6),100% (1/1),100% (1/1),32,Bachelors degree,Male,3,Republican,7,"Full time turker, available for hits all day long!! Thanks and good luck!",european,us,NA,NA,1
195,3KG2UQJ0MJO2RHLWJOR1UOB2SH6QN7,3X2GEGK7X20T6VWBWEA9DSXPVXX44N,Prestudy for a study on moral opinions,Provide some background information in order to qualify for a series of HITs,"survey, demographics, research",$0.05,Fri May 15 05:29:53 PDT 2015,500,BatchId:1944384;,600,259200,Fri May 22 05:29:53 PDT 2015,NA,NA,3018Q3ZVOIQY6J31D1GY2SXSMWLRAA,A2F0L17JPRRIF7,Submitted,Fri May 15 10:13:53 PDT 2015,Fri May 15 10:14:21 PDT 2015,Mon May 18 10:14:21 PDT 2015,NA,NA,NA,28,100% (3/3),0% (0/0),0% (0/0),37,"Some college, no degree",Male,5,Democrat,1,NA,european,us,NA,NA,0
